full_group_idd	mzmed	mzmin	mzmax	rtmin	rtmax	npeaks	all_sample_valid	mzmin_full	mzmax_full	rtmin_full	rtmax_full	isotopes	adduct	pcgroup	i
464	372.274734582	372.2747313323	372.2747378318	859.2978168805	859.8421359057	2	1	372.2583312988	372.2755126953	846.9250921687	871.8978715204			20	612301.800880269
1163	688.2783704915	688.278203238	688.278537745	428.9004424397	429.4647287048	2	1	688.2501220703	688.3645019531	414.6624488903	443.1642001844			131	612227.041092
1027	590.3547390615	590.3546628058	590.3548153173	845.8485903377	846.375248573	2	1	590.2907714844	590.356628418	832.2167130457	858.9656113082			201	608828.736343888
1133	659.3729712087	659.3729041268	659.3730382906	349.6907848949	350.6986506202	2	1	659.3707275391	659.3793334961	336.4623575685	362.8721673525			331	601700.79578485
483	378.0178248355	378.0177883765	378.0178612945	68.4235680563	69.2533142935	2	1	378.0169677734	378.0218811035	57.8582530369	79.0998694291			221	601571.252286672
229	288.0208772775	288.0208682737	288.0208862813	148.7570691896	149.9044754521	2	1	288.0204467773	288.0213012695	136.2402985817	161.6723853341			2	600935.073309335
1204	729.4153949778	729.4152003439	729.4155896117	612.4427527867	612.7947524627	2	1	729.3519287109	729.4243774414	600.2726047712	625.335721546			115	600124.422017566
1110	639.106137279	639.1058252693	639.1064492886	1008.1069055601	1008.3349582036	2	1	639.0693359375	639.1563110352	994.9840195401	1021.5346283318			81	599133.494241493
961	552.636068134	552.6359503476	552.6361859203	1551.679255559	1552.2597161222	2	1	552.6344604492	552.6372070313	1539.4317986009	1564.2770523805			211	598723.092051243
1003	578.7221837229	578.722170818	578.7221966279	704.7225159228	705.2361374756	2	1	578.7184448242	578.7241210938	685.7133488325	716.6493870431			134	598102.328032935
894	524.6055943111	524.6055283557	524.6056602665	1516.1663633241	1516.3663487152	2	1	524.6043701172	524.6068115234	1503.8191929772	1528.4873735396			205	597139.227439607
575	407.7298682502	407.7297612464	407.7299752539	758.0833182466	758.497118347	2	1	407.7070007324	407.7306518555	744.7447297314	771.9571368346			74	594976.804687107
619	425.2513107549	425.25130555	425.2513159599	301.4820024806	302.0647328296	2	1	425.2500305176	425.2519836426	288.0150711953	316.2559805899			432	593919.880169164
1191	715.1724194211	715.1721954637	715.1726433785	1208.3131442645	1208.6269896034	2	1	715.0855102539	715.1884155273	1195.1829105249	1221.1471983704			208	593796.984673439
886	521.7513913382	521.7511661955	521.751616481	781.9479751449	781.990424223	2	1	521.7500610352	521.7535400391	768.6753229226	795.2397516669			78	592981.121648952
968	558.2649572781	558.264642441	558.2652721152	936.7015416689	937.3702124795	2	1	558.2629394531	558.3196411133	924.3721638949	949.8369870862			398	592841.398524635
170	261.9902291223	261.9902023666	261.9902558779	185.1998258929	186.8770039954	2	1	261.9895324707	262.031829834	172.0019505051	198.7018078867			34	588638.376718418
930	539.3060998966	539.3060805017	539.3061192915	797.3612554916	798.063761822	2	1	539.2684326172	539.307434082	784.4563788447	810.7069961923			103	586815.920143581
893	524.5773628318	524.5772647905	524.577460873	1454.3604882926	1456.0636977408	2	1	524.5751953125	524.5783081055	1441.6057349402	1467.0765247954			210	586500.444426574
1196	718.3571006988	718.3570410266	718.357160371	615.3233492082	615.3271423554	2	1	718.3062133789	718.4147949219	602.0040322184	628.4807996576			76	579818.845548875
1303	975.4538979133	975.4536513611	975.4541444656	888.8605728445	889.4647810634	2	1	975.4473876953	975.4583740234	876.2145223999	901.702088758			14	579665.726080055
1074	617.2945010906	617.2944132937	617.2945888874	759.5305605308	759.5891301106	2	1	617.2550048828	617.3676757813	746.2212577761	772.6821014497			470	575436.632735138
1144	670.3930133898	670.3929355731	670.3930912065	1158.0855456221	1158.9295221711	2	1	670.3873291016	670.3954467773	1145.7511127417	1171.6455260291			199	575405.717315384
1023	588.3761461079	588.3760948589	588.3761973569	874.0597814517	874.2668115217	2	1	588.3746337891	588.3778076172	860.9613253763	885.5865846859			622	567486.803621044
444	366.1154975047	366.115496219	366.1154987903	87.3765010119	87.9711437692	2	1	365.9816589355	366.1170349121	78.7695530106	100.2114035056			337	563838.915962004
215	281.6712834947	281.6712598417	281.6713071478	538.0160978529	538.5698624126	2	1	281.6708679199	281.6715698242	523.1096394159	554.6836510613			509	560799.794199723
944	545.226790471	545.2265530868	545.2270278552	81.7209168342	82.6243490882	2	1	545.1636352539	545.2474365234	70.6420590664	94.5673876592			15	559118.963221972
1020	587.3518552428	587.3517492623	587.3519612232	233.6967883236	234.3318978895	2	1	587.350402832	587.3529663086	221.0685520557	248.1287400422			295	558608.664765629
1258	820.9000912633	820.8999821578	820.9002003689	603.4999605832	603.7967358669	2	1	820.8964233398	820.9016113281	590.3839586187	616.7553285022			67	555822.15479642
1214	749.2389277691	749.2388650427	749.2389904955	148.4401085407	149.5871387608	2	1	749.235534668	749.2409057617	136.2402985817	161.3043487852			2	554763.590116433
354	329.2521322036	329.2520998685	329.2521645388	1001.6385497888	1001.7442930947	2	1	329.251373291	329.2528076172	986.5198508288	1017.1644424197			598	552940.200587482
739	465.6450941808	465.6449537922	465.6452345694	148.1236617713	149.2703132899	2	1	465.5763244629	465.647277832	135.8844428736	160.5675074501			2	552664.570430378
817	491.6393332822	491.6392894477	491.6393771168	67.7911309044	68.6190294403	2	1	491.6382446289	491.6398010254	56.236035203	79.4290198352			5	550675.049024784
404	349.2741360833	349.2741147867	349.2741573799	1080.9318624258	1081.3461280724	2	1	349.2734985352	349.2745666504	1067.5304294034	1094.3539989816			204	544814.385010457
1251	800.4305126064	800.4303081424	800.4307170703	752.4087833053	752.4748116548	2	1	800.3627319336	800.4336547852	739.6945273645	765.3931880716			12	544543.228749172
1248	795.4040732651	795.404035503	795.4041110272	807.8525435247	808.1640060159	2	1	795.397277832	795.4051513672	794.8889589817	820.799049263			599	543665.583573048
857	511.2639002051	511.2638902841	511.263910126	193.985139245	194.3274300208	2	1	511.2616577148	511.2653198242	181.1856474939	207.5462949838			133	543582.44790274
363	332.6929517873	332.6928993989	332.6930041758	565.2431013724	565.7434329908	2	1	332.6925354004	332.6936645508	554.1868595774	577.86665008			109	543429.631301784
476	376.1478225622	376.147766802	376.1478783224	261.8333365946	263.4372408312	2	1	376.0960388184	376.149017334	249.5435599366	273.9191235592			6	542431.724969596
1194	717.3472934978	717.3472162143	717.3473707813	770.5014412476	770.9074184691	2	1	717.2576904297	717.3952026367	756.2940220537	784.0975686956			628	538561.728740759
854	509.2768823014	509.2767839796	509.2769806232	883.5359726561	883.6195230472	2	1	509.257598877	509.2775878906	870.4502363124	894.9104715885			522	538117.720915046
1200	728.2263345233	728.2261727239	728.2264963227	1266.0389017666	1266.2533172054	2	1	728.221862793	728.2276611328	1253.3519648924	1278.705636389			212	533629.633135426
1119	644.3619306318	644.3617880947	644.3620731688	497.9100642473	497.9803086826	2	1	644.3584594727	644.3627929688	485.0316259546	511.8348136639			112	532860.289181686
1289	891.228726843	891.2285301847	891.2289235012	1266.7179014766	1266.9239310433	2	1	891.0700073242	891.2314453125	1254.0411007478	1279.3795437771			212	532108.027396589
1223	760.2808864316	760.2807508942	760.281021969	888.2029899316	888.8028347097	2	1	760.2170410156	760.3335571289	875.4961922032	900.9938267914			14	531311.011081286
957	549.2887237898	549.2886614894	549.2887860901	862.2988901092	862.5095974247	2	1	549.2680664063	549.2897338867	851.9641601668	874.0597814517			323	529036.587667506
1135	662.3514328838	662.3513375754	662.3515281923	568.967539689	569.0851663548	2	1	662.3234863281	662.3533325195	555.276051101	582.5472960987			546	528395.913837199
922	536.285033995	536.2848717554	536.2851962347	934.0245427326	935.0434441061	2	1	536.2520141602	536.3077392578	920.9719946456	946.4339097272			47	518701.808203436
1034	595.2766623133	595.2766091396	595.2767154869	121.7406998994	122.7787304718	2	1	595.2747802734	595.2780761719	109.1009340343	133.7607298823			420	505853.913486419
69	179.1626845801	179.1626840363	179.162685124	716.0470653678	716.2848796598	2	1	179.1541442871	179.1795806885	699.9306871503	732.9070424152			624	504309.113719727
1047	601.2559517183	601.2558843527	601.2560190839	110.5425874816	111.0669981032	2	1	601.2521362305	601.2572631836	99.8432146577	122.3826499796			353	503493.422885687
264	301.6848487189	301.6847292525	301.6849681853	114.8491545478	115.0807077188	2	1	301.6615600586	301.6854858398	101.6396801931	128.1904423839			606	500650.424899761
1103	633.8204652212	633.8203238203	633.8206066221	651.3505259899	651.7747948501	2	1	633.807800293	633.8223876953	638.3223804467	664.2991382347			162	499012.446654212
569	406.2705328898	406.2704552696	406.27061051	1020.170180353	1020.3288753214	2	1	406.2690124512	406.2811584473	1008.1069055601	1032.4051624144			32	498498.923522944
465	372.7217159622	372.7215439864	372.7218879379	526.3592878489	526.5292954163	2	1	372.6877746582	372.7229003906	514.2808507477	539.2988291193			122	494794.127756265
785	482.1326890336	482.1324790802	482.132898987	726.3581549276	726.6306022114	2	1	481.9505310059	482.1340026855	712.8408187095	739.4107135313			191	492617.203203379
608	421.7312553297	421.7309017988	421.7316088605	410.1748703751	410.5565847795	2	1	421.55078125	421.7328796387	396.3222895635	423.672063766			165	491283.510680603
1171	694.3750474602	694.3748696932	694.3752252271	726.6306022114	727.0880889095	2	1	694.3728027344	694.3772583008	713.4019210587	739.3359145078			191	489486.064373743
748	468.7434067597	468.7433685047	468.7434450148	587.3124956667	587.4270730856	2	1	468.5994567871	468.7442016602	574.5828828587	599.4914420855			124	484549.571128796
372	336.687610175	336.6875818848	336.6876384653	338.3180941425	339.5153452291	2	1	336.623840332	336.6882324219	324.1761011387	352.249673229			100	482727.709506367
1195	717.7776333137	717.7774880964	717.7777785311	100.5702714006	101.6503694388	2	1	717.7692260742	717.7920532227	87.7115840432	114.1488757623			50	474346.112690493
920	534.4720751633	534.4719109425	534.4722393841	1494.0662249577	1494.4681445256	2	1	534.4182128906	534.4738769531	1482.7412725178	1505.7169189137			213	471940.771049979
1117	642.3771519844	642.3771285926	642.3771753762	696.8365380706	697.0021312312	2	1	642.264465332	642.3836669922	684.1210035203	709.7937285106			110	470452.707082379
1111	639.4271883988	639.4271815329	639.4271952647	745.1725134741	745.4534759145	2	1	639.2739257813	639.4291992188	725.2595719097	758.8571862832			613	468677.852452837
228	287.6530722302	287.6530189417	287.6531255186	447.8563808442	447.9453182469	2	1	287.6522521973	287.6533813477	434.2414708893	461.2564567049			90	465496.93586718
1058	605.3224069976	605.3220625783	605.3227514169	302.5711077922	303.8863377485	2	1	605.2890014648	605.3345947266	289.4667205257	316.2559805899			432	463973.069505337
874	516.7459757989	516.7459525614	516.7459990365	751.0248779395	751.095297455	2	1	516.6909179688	516.7467651367	738.259441219	765.3931880716			294	463964.213880732
1090	626.3098022726	626.3096226281	626.3099819171	683.4059195224	683.9147414915	2	1	626.2323608398	626.313659668	671.3838336665	696.1087815462			80	463697.345389923
579	409.2540889206	409.2540514109	409.2541264303	377.4444928822	377.5969440797	2	1	409.2532043457	409.2546386719	363.6041880475	391.3959685028			401	463434.59084534
1129	656.3621669879	656.3621474738	656.3621865019	341.2970016155	342.1529790058	2	1	656.3605957031	656.3637695313	327.0985480907	354.7947835466			529	463262.046517053
502	384.2755406468	384.2754529803	384.2756283133	1053.9759794293	1054.1032775477	2	1	384.2736816406	384.2967529297	1040.2744027793	1067.6536244877			192	461746.725248579
598	417.1319463159	417.1317588289	417.1321338029	611.3436014696	611.353974927	2	1	416.9655151367	417.1472167969	598.4007398912	624.623201515			115	461524.80107582
590	413.7548498695	413.7547959214	413.7549038176	627.0923851384	627.1056548178	2	1	413.7236022949	413.7564697266	613.8805655341	640.1394332957			51	460349.808061949
1054	603.333986066	603.3337852762	603.3341868559	449.7614597757	450.4033924697	2	1	603.1802978516	603.3361816406	437.6254931831	462.4165256831			429	460346.737483809
1035	595.2877271493	595.2874979271	595.2879563715	620.6963148547	621.0294761793	2	1	595.2576904297	595.3084106445	607.041384882	635.0046110069			447	460241.333667425
542	398.6559556427	398.655881554	398.6560297313	231.8984188226	232.8716520159	2	1	398.6552124023	398.6567077637	217.0506510444	247.4161935297			305	458968.457530361
1294	896.375757451	896.3756426675	896.3758722345	456.2502037502	456.5652398858	2	1	896.3713378906	896.3958129883	442.791922359	469.4493931451			49	457312.244324518
908	529.7360447652	529.7359588329	529.7361306974	603.4374028665	603.4999605832	2	1	529.684753418	529.7366943359	590.7577222248	616.3978201767			67	455660.606986784
1202	728.4218777409	728.4218136636	728.4219418182	572.8455029028	573.0886580371	2	1	728.3602905273	728.4319458008	559.8383241948	585.8441014555			547	454456.610782081
1229	768.4175735583	768.41749035	768.4176567666	258.291715025	259.5747232858	2	1	768.2790527344	768.4209594727	244.1605460214	271.4018883123			542	454422.391756329
1050	601.3507051405	601.3505863088	601.3508239721	297.8541035331	298.4041518326	2	1	601.3500366211	601.3519897461	284.3870660198	311.0647060918			58	449670.035328169
701	452.7417192865	452.741312353	452.7421262201	191.7778482442	193.2107541425	2	1	452.7071228027	452.7474060059	179.0149588313	206.0573981796			580	446075.663190916
1304	983.0751920347	983.0751905551	983.0751935144	887.8754743042	888.4736822072	2	1	983.0720825195	983.0778808594	875.4961922032	900.617975172			14	443016.97529623
1296	907.327166189	907.3269278551	907.3274045229	83.3700901508	84.2809055741	2	1	907.3237304688	907.3298950195	71.274525325	95.9677562205			315	443008.728650262
853	508.7611230311	508.761021074	508.7612249882	509.8822251816	509.9924256398	2	1	508.7406616211	508.7623291016	496.4497031815	522.7564209484			154	438282.578647198
451	367.2678751499	367.2678055026	367.2679447972	1080.5794217038	1080.6435357047	2	1	367.2667541504	367.2687988281	1068.9340608442	1090.8531523166			635	437469.27584264
1285	879.4944669922	879.4943658374	879.494568147	630.579482102	630.5885225955	2	1	879.4921875	879.4966430664	616.7553285022	645.1761555522			593	436097.063158523
1284	872.5431240583	872.5430383538	872.5432097628	927.2044704148	927.8615969333	2	1	872.5394897461	872.5443115234	915.127103542	939.0933451484			383	432872.511955012
519	389.7092225397	389.7092072786	389.7092378008	502.9610366576	504.1542306994	2	1	389.707824707	389.7107543945	489.8098999248	516.7948557998			388	432656.894287086
1293	896.3254339927	896.3251738085	896.3256941768	385.7149818731	386.3371972711	2	1	896.2135620117	896.3278198242	371.6473570367	399.6837177675			121	430618.342491805
373	337.7005847376	337.7005487979	337.7006206774	809.944095836	809.9914648879	2	1	337.7002868652	337.7009277344	797.0066682923	822.9299608033			144	426203.707051464
760	472.350323756	472.3502753182	472.3503721938	544.0560132318	544.9508477957	2	1	472.3500061035	472.3511047363	530.8965383962	557.1109270772			36	425467.225709415
1262	825.4514187785	825.4513671567	825.4514704002	838.4272565298	838.6801279702	2	1	825.4490356445	825.4523925781	825.5019006073	851.4292602826			130	425266.80895265
1095	630.2372340683	630.2371926907	630.2372754458	658.6665273359	658.9538481408	2	1	630.235168457	630.23828125	645.59590242	671.817146953			39	418540.300183957
