peakID	mzmed	mzmin	mzmax	rtmin	rtmax	npeaks	all_sample_valid	mzmin_full	mzmax_full	rtmin_full	rtmax_full	isotopes	adduct	pcgroup	medianPurity	i
975	298.1721048696	298.1225600588	298.1783155382	935.3447244531	1031.1023690553	8	1	298.1774902344	298.1784667969	971.6044957122	998.487053937		[M+K]+ 259.212	1056	1	6181919.89649095
417	216.1960934883	216.1960913978	216.1960955789	793.8371209344	793.8414146111	2	1	216.1959991455	216.1962127686	778.0768109948	807.4523653647		[M+H+NH3]+ 198.163	104	1	6656778.89665101
579	248.0764294297	248.0762886438	248.0765702156	149.0751563866	149.9044754521	2	1	248.0050811768	248.1495056152	136.9548991378	161.6723853341		[M+2Na+K]3+ 659.29	2	1	6700808.96074156
914	291.208888174	291.2057567618	291.2124725649	1130.0523672627	1132.7761888441	4	1	291.1931152344	291.272644043	1117.5287138533	1144.3682777282			1572	1	6784607.52335842
958	296.1934845196	296.1924053144	296.1949754318	931.0551942913	933.7419044591	4	1	296.1523132324	296.1940307617	919.6227656155	942.4310315715			695	1	7032295.654927
781	275.1301708571	275.1300936215	275.1302480926	1030.3021515075	1031.1023690553	2	1	275.1247558594	275.2012023926	1017.3567924234	1043.0871434344		[M+H+Na]2+ 526.26	41	1	7164107.84129524
491	232.0958631261	232.0958176393	232.095908613	798.4201826717	798.4280270607	2	1	232.049407959	232.0980834961	785.5353440163	811.377188073			79	1	7228432.5077228
848	284.1010101657	284.1010034244	284.101016907	962.2280479954	962.8887476588	2	1	284.0785827637	284.2197265625	949.8369870862	974.4079154522	[105][M+1]+		17	1	7823627.17774416
949	295.1658956382	295.1658464697	295.1659448068	313.6653858676	315.5281013661	2	1	295.1597290039	295.2105102539	300.3974352003	327.0985480907			1409	1	8088978.71376013
25	112.8962276803	112.8962220339	112.8962333267	37.7765892881	38.5105402714	2	1	112.8643951416	113.0347747803	25.6057948508	46.9091268003			27	1	8158133.87733717
718	267.1335689805	267.1316727676	267.1343507694	140.1732016272	188.7084669125	4	1	266.974395752	267.1343383789	128.5676898767	151.8262469576			1410	1	8167739.02060007
611	253.1389633108	253.1228770435	253.1540921318	154.0005890911	197.6543919381	4	1	253.1034851074	253.152557373	142.0266779332	167.4058131932			974	1	8581650.81823468
365	202.1115824118	202.110902834	202.1122619897	75.0944187778	75.6227981305	2	1	202.0565490723	202.1806488037	65.2636315732	84.0341760361			36	1	8698051.65090264
605	252.1756077741	252.1711958989	252.1973668865	1131.0796250682	1195.1553598081	5	1	252.159286499	252.2300567627	1180.2986316895	1207.9152647268		[M+H]+ 251.162	1494	1	8858609.43902552
866	286.1608923506	286.1606929863	286.161091715	889.518001311	890.1256750232	2	1	286.0563659668	286.2017822266	875.8556319061	902.4035465692			21	1	9025963.88354414
766	273.2094389512	273.2074871593	273.2102171573	1233.6349084411	1234.6720174144	4	1	273.1836242676	273.2621765137	1222.1849922599	1246.0369464519	[96][M]+	[M+H]+ 272.202	167	1	9133750.91825426
543	243.0848739926	243.0845646779	243.0851833073	796.6500308065	797.0082115978	2	1	242.9619445801	243.1231689453	783.7392413361	809.9914648879		[M+K]+ 204.127	79	1	9145604.92917627
520	238.1642822929	238.1584359577	238.1703247698	908.7366134103	913.3440622468	4	1	238.143951416	238.1781158447	895.1646749539	922.3677455458			1276	1	9547475.94100634
564	246.1149060578	246.1148659088	246.1149462068	884.9318899985	885.19363882	2	1	246.1134490967	246.1703338623	871.5362913057	897.3765114597			175	1	9713724.94207809
785	275.97867801	275.9786389866	275.9787691613	1734.9853627105	1735.4103803856	4	1	275.9784545898	275.9787597656	1721.3708150826	1751.7939982481	[98][M+1]+		15	1	9855733.80289897
7	103.0538641988	103.0537626991	103.0539656985	148.7570691896	149.5871387608	2	1	102.9682312012	103.0866546631	136.2402985817	161.3043487852			2	1	9955214.02369963
923	292.1293955408	292.1293854688	292.1294056128	237.283637034	239.0491264255	2	1	291.9638366699	292.1299133301	224.6824232373	250.6018005595		[M+K]+ 253.159	80	1	11166768.0538378
610	253.0491663776	253.0486097497	253.0497230055	737.2584126654	737.5455097499	2	1	252.9972991943	253.1038970947	724.159028313	750.4053036146		[M+H]+ 252.046	160	1	11193200.8772308
353	200.2013623608	200.2011875199	200.2015372018	1022.2159856139	1022.7126231686	2	1	200.1728668213	200.2377929688	1009.1584801452	1034.9080318539	[47][M]+	[M+H+NH3]+ 182.169	53	1	11298239.4112555
905	290.2622315075	290.2585785068	290.2641870115	1140.1356108091	1142.9056504868	4	1	290.1573181152	290.2693481445	1127.1792071005	1153.9877253454			55	1	11467378.3288562
558	245.0794060217	245.0793972703	245.0794147731	607.4045723619	607.748745273	2	1	245.0786132813	245.136505127	594.4511934968	619.9669245777		[M+Na]+ 222.083	124	1	12011690.7078593
137	150.0267935086	150.0267297817	150.0268419203	1396.9261896028	1397.3631543935	4	1	150.0266571045	150.0269012451	1385.191775883	1408.6320826321	[19][M+1]+		11	1	12675220.5475048
741	270.0832395424	270.0832063507	270.1596112937	860.5056049644	891.1196600575	3	1	270.082824707	270.1703186035	878.0044563527	904.1479283993		[M+K]+ 231.117	21	1	12834869.1432239
966	297.0548652941	297.0547763822	297.054954206	940.7797912841	941.4366886584	2	1	297.0533447266	297.121307373	926.8490096113	956.5700869295		[M+Na+2K-H]2+ 494.198	20	1	12899248.7470191
864	286.1947532879	286.1947041376	286.1948024383	603.4374028665	603.4999605832	2	1	286.1569213867	286.2744140625	589.9019657285	616.7553285022		[M+2H]2+ 570.371	113	1	13404276.3770103
556	245.1797025193	245.1788287026	245.1805763359	267.1759538091	268.4453332918	2	1	245.0512084961	245.1863098145	255.9361071703	279.3416109106		[M+H]+ 244.175	46	1	13959602.2758354
865	286.1765018325	286.17649979	286.176503875	295.6813459584	296.9405036287	2	1	286.1762695313	286.1766052246	282.1986833458	309.945214952		[M+H]+ 285.168	99	1	13995151.2504451
233	172.0453843958	172.0443665318	172.0464022597	60.4329323509	61.2439068218	2	1	172.0282745361	172.1335296631	48.1772548494	72.5402258879		[M+Na]+ 149.054	14	1	14234576.9897773
299	188.0151289016	188.0149832935	188.0152745097	43.0327244055	43.8803767084	2	0	187.9989776611	188.1285400391	29.4916979826	55.7407222979	[38][M+1]+		3	1	14367776.9961363
722	267.1681052234	267.1680239039	267.168186543	347.1609622364	348.5025175046	2	1	267.1189880371	267.1961364746	333.464861415	359.2054538557		[M+H]+ 266.164	132	1	14514754.6578238
360	201.1832367098	201.1831350864	201.1833383331	935.3447244531	936.0344977627	2	1	201.1124267578	201.1853942871	922.3215477627	947.7825327098			700	1	14709829.651255
601	251.1307945288	251.1305793353	251.1310097222	456.9567866033	457.6286829795	2	1	251.0439758301	251.1393890381	443.9068903643	470.1893611054		[M+H]+ 250.128	89	1	15279350.165135
393	210.0877993456	210.0868099783	210.088788713	44.0626914898	44.495485096	2	1	210.0225982666	210.0978393555	32.1785404508	55.9109878898		[M+H-NH3]+ 226.106	3	1	15280360.1050248
555	245.1862392519	245.1861057464	245.1863072871	347.1609622364	389.3715109965	4	1	245.1305389404	245.1863250732	334.968569449	360.7348091058			758	1	15607088.9912437
74	130.0659029538	130.0658498542	130.0659560534	262.1553793759	263.4372408312	2	1	130.0653991699	130.0866394043	249.5435599366	274.9995982972	[10][M]+	[M+H-CH2]+ 143.072	6	1	16576588.4619922
947	295.1907805573	295.1902849041	295.1914312082	1233.4075238563	1234.0812474396	3	0	295.1669311523	295.2439880371	1221.023539153	1246.0369464519		[M+Na]+ 272.202	167	1	16658225.0300296
243	174.075838126	174.075838126	174.075838126	55.5861923375	55.5861923375	1	0	174.0612182617	174.1491546631	43.7473387967	67.4756309325			651	1	16785580.897228
77	130.1585997939	130.1582878937	130.1589116941	781.237236491	781.990424223	2	1	130.0865478516	130.1593780518	767.946360025	795.2397516669	[12][M]+		115	1	16799222.5668897
653	259.1003069704	259.1002389917	259.1003749492	824.3445956154	824.7957988346	2	1	259.0995788574	259.2060546875	811.738174971	836.8883074625	[82][M]+		73	1	16892397.3218081
979	298.0975460935	298.0974818823	298.0976103047	521.6996922163	521.8698132472	2	1	298.0969848633	298.1890563965	508.7950560701	534.7418520368			72	1	16920127.3714753
951	295.2099325547	295.2037529051	295.2104600783	1143.6620901495	1146.5380839931	4	1	295.1645812988	295.2269897461	1131.1372998166	1156.8179377752	[115][M+1]+		44	1	17014899.5541453
644	257.9678514447	257.9678375603	257.9679170537	1653.5757493546	1654.3198697085	4	1	257.9676513672	257.9680175781	1640.6809110289	1671.1126263804	[80][M+1]+		9	1	17178815.7539804
786	275.9785397137	275.978523807	275.9786111683	1654.0817274525	1654.643323154	4	1	275.9783630371	275.978729248	1641.1782962383	1672.5973993632	[99][M+1]+		9	1	17271531.0087224
626	255.1564584181	255.150819749	255.1752768819	919.2860113517	974.7121659358	6	1	255.1454925537	255.174041748	930.030449745	959.61920612	[78][M+1]+		20	1	17309217.0456
853	284.3311773932	284.3311739488	284.3311874526	1290.7326150932	1291.3642400448	4	1	284.2191467285	284.3315734863	1277.9641254444	1304.7029242747		[M+Na]+ 261.339	95	1	17407045.8996274
887	288.192043453	288.1918433288	288.1922435773	178.2901381914	178.7350196651	2	1	288.101348877	288.1922607422	165.7072408618	192.8852268646	[110][M]+		87	1	18648310.2869738
704	265.1549805814	265.1549751173	265.1549860454	363.6041880475	364.792975448	2	1	265.1546325684	265.180267334	346.7960773721	377.5969440797	[88][M]+	[M+H]+ 264.147	97	1	18992393.4416239
497	233.0852895928	233.0852776722	233.0853015133	623.537878928	623.9264589908	2	1	233.0843811035	233.1904144287	610.631518418	636.8472222777			112	1	19000783.5841033
525	239.0880203285	239.0880079683	239.0880326887	148.1236617713	148.9534764896	2	1	239.0878448486	239.0881347656	134.1112821606	159.8266997185			2	1	19044449.6576116
678	262.1198718964	262.119848462	262.1198953308	962.2280479954	962.8887476588	2	1	262.1189880371	262.23828125	949.8369870862	975.1158023323	[84][M+1]+		17	1	19060335.053441
929	293.0640019584	293.0636825184	293.0643213983	924.3721638949	925.0437384762	2	1	293.0585021973	293.1861877441	911.5578321621	937.0396612749	[114][M]+	[M+H]+ 292.054	16	1	19238427.0085983
976	298.1684554076	298.168447849	298.1684629662	862.2988901092	862.8480587986	2	1	298.16796875	298.1689453125	849.8041127036	875.4961922032			716	1	19520322.3028944
661	260.0993899529	260.0993506715	260.0994292343	752.1287875357	752.4087833053	2	1	260.0719299316	260.1036987305	738.6925499733	765.8146819253	[83][M+1]+		18	1	19685169.7244103
325	194.0377706754	194.0376689548	194.037872396	43.4323579817	43.8645252247	2	1	194.002456665	194.1180877686	31.8168076508	55.5861923375			3	1	19786134.8134009
597	251.0452027345	251.0445318025	251.0459135147	1294.4982967806	1294.7329657592	4	1	251.0001373291	251.0472106934	1282.034525915	1306.3699933435		[M+K]+ 212.077	880	1	19972155.000765
554	244.9693620754	244.9665123393	244.972322902	37.7765892881	42.2931932866	4	1	244.9540100098	245.1307067871	26.1227611	46.9091268003			27	1	20617320.5049291
996	300.1922285385	300.1922250301	300.1922320468	300.7606235343	302.4269444853	2	1	300.1920471191	300.1923522949	286.924331206	316.9913226128			100	1	21064420.8525574
183	161.0962793502	161.0962360733	161.0990178036	905.1945205395	905.4745444826	3	1	161.0961303711	161.096282959	892.4721886902	917.8547451715	[24][M]+		25	1	21898961.7410078
161	156.1748286469	156.1748245171	156.1748327766	925.3876033522	925.419577085	2	1	156.1747436523	156.1748962402	910.1097201623	939.7637242902			588	1	22103380.2604834
665	260.9635008255	260.9594840587	260.9675175923	40.0873124413	40.6061326824	2	1	260.9280700684	261.0372314453	26.9418757	53.4496781521		[M+2Na+K-H]2+ 437.989 [M+2Na+K-H]2+ 437.989	27	1	22310249.1675212
824	280.0963391338	280.0962782791	280.0963999885	919.9617264646	920.9681964924	2	1	280.0954589844	280.1628417969	906.2444445731	931.7245079811		[M+H-H20]+ 297.1	24	1	23379077.1823407
762	273.119894503	273.1198757657	273.1199132403	456.9567866033	457.6286829795	2	1	273.0131835938	273.121307373	443.9068903643	470.5584540293	[95][M]+	[M+Na]+ 250.128	89	1	23980056.3196895
586	249.1851374135	249.1850437292	249.1851733834	1153.9877253454	1155.8316548063	3	0	249.1849212646	249.1852264404	1141.1975785993	1166.8765797854	[74][M]+	[M+H]+ 248.18	76	1	24022820.3160586
948	295.1310533742	295.1294208594	295.1657852125	137.6725014987	188.4592197681	3	1	295.0540161133	295.1487731934	124.9313784482	149.3940037671			706	1	24092137.9382925
456	225.1332664234	225.1331258745	225.1334069724	100.9260324737	100.9263048453	2	1	225.1210021973	225.1350097656	86.9621926299	113.4385074022			999	1	25004075.5563773
152	154.1591720175	154.1591610702	154.1591829648	830.146491976	830.7748685705	2	1	154.133972168	154.1593017578	817.2500064849	847.4544784723			913	1	25184760.3889694
94	136.9491495998	136.9478316936	136.950467506	40.2919691929	40.7167314713	2	1	136.9405059814	137.0299987793	27.9319318508	52.0187247237		[M+Na]+ 113.965	3	1	26118408.1656146
242	174.1848525776	174.1847986579	174.1849064972	934.6819515515	935.3730851851	2	1	174.0559082031	174.1855926514	922.3215477627	947.1054469516	[29][M]+	[M+H+NH3]+ 156.15	28	1	26689262.4448741
997	300.1921344415	300.1920986458	300.1921702372	236.9249891787	238.6874386256	2	1	300.1919250488	300.1922607422	219.2532696089	254.5229760821			80	1	26982635.1334525
26	113.0360308733	113.0357831671	113.0362785794	81.3926524733	82.2963701065	2	1	113.0345840454	113.0599746704	69.691730483	93.5195111384	[3][M]+		22	1	27214412.9046531
343	198.1852106711	198.1852038862	198.185217456	962.2280479954	962.8887476588	2	1	198.1572265625	198.1858215332	949.8369870862	975.1158023323		[M+H]+ 197.181	17	1	27295193.1878766
156	155.1521417724	155.1416598876	155.1624273996	830.146491976	860.83796305	4	1	155.1068115234	155.1432800293	847.6439277606	873.697235662			91	1	27843657.9305708
900	289.9941446403	289.9941256041	289.9942036922	1652.7017914933	1653.0198662392	4	1	289.9938964844	289.9942932129	1639.641779319	1669.1385449627	[111][M+1]+		9	1	28059494.3153694
640	257.1048347482	257.0810263861	257.1286147696	860.2950536244	894.8401555608	4	1	256.9644470215	257.082244873	848.5381764272	873.5463565657			75	1	29228725.2363825
406	214.0814812154	214.0803834058	214.082579025	64.8078150318	65.2636315732	2	1	214.0389862061	214.0935058594	45.762967177	77.9476237283			725	1	29239849.4892926
571	247.0907540552	247.0904408197	247.0910672906	889.1858451391	889.4647810634	2	1	247.004119873	247.0999755859	876.2145223999	902.4035465692	[72][M]+		21	1	29679641.5261413
392	210.0519146943	210.0518128434	210.0520165453	149.3940037671	150.5417636549	2	1	210.0503540039	210.1573638916	137.3130076181	162.4067286728		[M+2Na-H]+ 165.079	2	1	30114675.909858
774	274.2741800663	274.2741557591	274.2742436379	1143.3091445162	1146.2039299219	4	1	274.2739868164	274.2743225098	1130.0523672627	1157.172780142	[97][M]+	[M+H-CH2]+ 287.275	44	1	31571651.4066127
839	282.2042956662	282.2041108303	282.2043205538	984.4806446174	988.5594198247	4	1	282.2040405273	282.2042236328	971.6044957122	998.1430566037		[M+Na]+ 259.212	1056	1	32197079.0485679
370	204.0430196233	204.042863709	204.0431755375	149.3940037671	150.223200291	2	1	204.0423583984	204.123550415	136.9548991378	162.0425533449	[48][M]+	[M+K]+ 165.079	2	1	32741064.8290547
691	264.0545036022	264.0544164778	264.0545907266	149.0751563866	149.9044754521	2	1	263.9850158691	264.1326599121	136.5981700078	162.0425533449			2	1	33248925.2062117
102	140.0021276579	140.0021074171	140.0021662132	1653.9062498138	1654.3198697085	4	1	140.0020446777	140.0021972656	1641.7011521217	1674.2051538771			9	1	33298539.4336903
885	288.1033051538	288.1032936402	288.1033166674	925.0714414824	925.7351702287	2	1	288.1029663086	288.217010498	912.2711279183	937.723300076	[108][M]+		16	1	34065941.5012174
950	295.1631587481	295.0953862677	295.1907498396	929.3329373262	1007.6352506256	8	1	295.0766296387	295.1907043457	920.63680455	945.361428756			108	1	34247492.1992418
234	172.168479068	172.1683584684	172.1685996677	860.62903374	861.17109783	2	1	172.0942077637	172.1698455811	848.002914427	873.697235662		[M+H+NH3]+ 154.136	30	1	34301559.5048758
483	231.1701755423	231.1701539482	231.1701971364	197.2409727875	198.0223047275	2	1	231.116104126	231.1707305908	185.1998258929	209.7534045941			858	1	35242425.9609439
461	227.1220998805	227.1216827413	227.1225170197	798.4201826717	798.4280270607	2	1	226.9880065918	227.1426544189	785.2137792597	811.377188073	[60][M]+	[M+Na]+ 204.127	79	1	35434209.2781961
28	114.0915909387	114.0915909387	114.0915909387	357.7450056939	357.7450056939	1	0	114.0915527344	114.0916213989	344.4227361687	371.7772748291			93	1	37957721.1681024
562	245.0766179471	245.0765772457	245.0766586484	81.3926524733	82.2963701065	2	1	245.0027008057	245.130859375	69.3749998098	93.1719890589		[M+2H]2+ 488.14	22	1	38006451.7060396
51	121.0841569932	121.0841503337	121.0841636526	148.7570691896	149.5871387608	2	1	121.0286407471	121.0845336914	136.5981700078	161.3043487852	[6][M+1]+		2	1	38043455.2648298
921	292.1951630188	292.1950410087	292.1952850289	43.1176730996	43.5494928327	2	1	292.0876464844	292.1983947754	31.4429320508	54.6133545955		[3M+H]+ 97.0585	3	1	38088437.277563
819	280.0494744764	280.0494698745	280.0494790783	68.1067104932	68.6190294403	2	1	280.009552002	280.049621582	56.5607004434	79.7572078289			5	1	38204913.5598119
5	102.091459416	102.091455388	102.0914634439	259.5837073924	260.871566624	2	1	102.0913848877	102.0914993286	247.0617671208	272.4780246238	[1][M]+	[M+Na]+ 79.1001	6	1	42513139.7702877
117	144.0787631827	144.0786429513	144.0788834141	261.1898835131	262.7942438981	2	1	144.0480194092	144.0811157227	248.4835658311	273.5598456011	[16][M]+	[M+H]+ 143.072	6	1	44412768.902288
730	268.1042827019	268.1042755895	268.1042898143	251.3120150503	253.2414963063	2	1	268.1039428711	268.1116943359	238.0021576037	263.4684148898		[M+H]+ 267.097	51	1	45093324.2615288
815	279.1439738426	279.0711786557	279.1642756552	962.2280479954	1040.6844296547	5	1	278.9554443359	279.0938110352	981.1091243589	1009.732971291			924	1	46042395.3711777
32	116.0708361387	116.0708353194	116.0708369581	45.010412694	45.762967177	2	1	116.0707702637	116.0709075928	33.5336836508	57.2095961865		[M+H]+ 115.063	3	1	48021350.4135783
103	140.0021749976	140.0021484569	140.0022121094	1734.2612222817	1735.0574202864	4	1	140.0020294189	140.0022125244	1718.1421031813	1754.3615182481		[M+H-H20]+ 157.006	15	1	48041665.0172188
305	190.0389637523	190.0389494249	190.039009527	1651.9212615662	1652.092962448	4	1	190.0388641357	190.0390319824	1638.7169788701	1669.5105279972		[M+H-CO]+ 217.027	9	1	48884978.9304817
304	189.075607625	189.0578848941	189.1237830353	44.6941643641	149.9044754521	8	1	188.9539031982	189.1238250732	40.8090821826	68.3274696991		[M+3H]3+ 564.195	1	1	49404813.2207204
482	231.1704398933	231.1704326878	231.1704470987	132.6882683756	133.0308267926	2	1	231.1160736084	231.1706542969	120.7612178218	145.2568137736			786	1	49941040.0876647
570	246.9811083802	246.9810254671	246.9811609623	1651.5906054748	1651.7629231204	4	1	246.980178833	247.0041503906	1638.2082773048	1667.771714902	[71][M]+		9	1	51529571.9013541
886	288.2898202112	288.2897890399	288.2898809627	1200.9994615343	1202.4041957879	4	1	288.289642334	288.2899475098	1186.7933893415	1216.1989137225	[109][M]+		74	1	52289265.5089425
967	297.1190316993	297.1189176534	297.1191457451	1029.9548032011	1030.7559338302	2	1	297.0913391113	297.1847229004	1017.0006873795	1043.4402744664			41	1	56018143.5771437
404	213.076477104	213.0764177887	213.0765364193	41.5478786325	41.6609492221	2	1	212.9916381836	213.1490325928	29.0906656508	52.9852648077		[M+K]+ 174.112	3	1	56989753.0013909
890	288.9909014674	288.9908461567	288.9909913876	1735.4103803856	1735.6688776021	3	1	288.9906921387	288.9909667969	1722.6873786467	1750.7504635894		[M+H-CO]+ 315.979	15	1	60808174.1039893
843	283.0972700603	283.0972347943	283.2080165328	962.2280479954	984.1412383806	3	1	283.0752563477	283.1493835449	949.492690407	974.762694105	[105][M]+	[M+H]+ 282.091	17	1	61042383.4908429
602	251.1368909871	251.1368857445	251.1368962298	284.3870660198	286.6114527714	2	1	251.1366729736	251.1370391846	255.5871183997	306.5992487813		[M+Na]+ 228.148	523	1	65107461.9013478
652	259.13319334	259.0975646363	259.1687257601	888.531935545	942.4410183239	4	1	259.0974731445	259.098815918	876.4321963516	901.985540442			738	1	65612604.3948042
607	252.1266758622	252.1266673116	252.1266844128	860.62903374	860.83796305	2	1	252.1264953613	252.1599578857	848.002914427	874.4199178913	[77][M]+		30	1	67143624.1336311
123	146.0603215172	146.0602992208	146.0603438136	261.5115427933	263.1155553343	2	1	146.060256958	146.08152771	249.1892201886	274.2800307078	[16][M+2]+		6	1	70297458.7728032
266	180.174822157	180.174802226	180.174842088	958.962175221	958.9639944035	2	1	180.1595916748	180.1750030518	943.7608147057	970.3747929997			723	1	71981952.4231299
153	154.0809644377	154.0809610276	154.0809678477	72.2234923551	73.062579148	2	1	154.0440368652	154.1308441162	60.4329323509	84.7020132623	[22][M]+	[M+Na]+ 131.092	1	1	72236556.12401
286	183.0845378032	183.0844749096	183.0846006968	68.4235680563	68.9357304305	2	1	183.0118255615	183.1133117676	56.5607004434	80.0842595275	[35][M+1]+		5	1	72761002.3679719
303	189.0742070481	189.0742009033	189.0742131928	261.5115427933	263.1155553343	2	1	189.0740509033	189.1097106934	248.8365272252	274.2800307078	[39][M+1]+		6	1	74336489.0783549
751	271.1687185098	271.168648597	271.1687884226	942.4310315715	943.0997330761	2	1	271.1684875488	271.1687927246	929.3329373262	955.8732315168	[92][M]+	[M+H+NH3]+ 253.135	20	1	79212766.7708636
506	235.16947679	235.1694374262	235.169517641	1147.9387787256	1150.2813519418	3	0	235.1693115234	235.1695709229	1135.099465652	1161.1211931856	[65][M]+	[M+H]+ 234.163	35	1	80927993.6114848
855	284.9738910757	284.9738314879	284.9739506634	39.6643021845	40.0873124413	2	1	284.9609069824	285.1253662109	27.5501836508	49.1301425486	[106][M]+	[M+Na]+ 261.988 [M+Na]+ 261.988	27	1	83189914.9183615
800	277.172409638	277.1583381467	277.1800284372	903.6075226086	954.2340353237	5	1	277.127532959	277.1801452637	888.6716309364	918.035541901	[102][M]+	[M+H-CH2]+ 290.186	28	1	86734104.6689312
942	294.206622917	294.2065927136	294.206702172	1144.014361021	1146.2039299219	4	1	294.2061462402	294.2066955566	1131.1372998166	1157.172780142	[115][M]+	[M+H-C2H4]+ 321.226	44	1	88091652.5229785
127	147.0504599444	147.0504427688	147.0504868656	1643.5364421532	1644.0034949597	4	1	147.0503540039	147.050491333	1629.1471722279	1658.2441101348	[18][M]+	[M+H-CO]+ 174.037	47	1	92963528.6741006
813	279.1592647059	279.1591644187	279.1592897058	1184.0149654235	1185.3775980943	4	1	279.1590270996	279.1593322754	1171.1500368629	1200.9994615343	[103][M]+		771	1	96245352.0091958
462	227.0795822249	227.0795682963	227.0795961535	261.5115427933	263.1155553343	2	1	227.0791931152	227.1652069092	249.1892201886	274.2800307078	[61][M]+	[M+Na]+ 204.089	6	1	96387389.8881849
173	158.9965411163	158.9965091502	158.9965853703	1734.9853627105	1735.3201071087	4	1	158.9963989258	158.9965820313	1721.3225560048	1751.8452235894		[M+2H]2+ 315.979	15	1	99096610.5098004
613	253.1582390776	253.1582297373	253.158248418	920.6345468735	921.3048857168	2	1	253.1581268311	253.1583404541	906.2444445731	933.3695096543			24	1	102827270.059208
985	299.1620267228	299.16189104	299.1620703226	1099.108158797	1151.3184903273	7	1	299.1617736816	299.162109375	1135.099465652	1164.7202835861	[119][M]+		745	1	104950900.312502
637	256.9645785551	256.9645316868	256.9646599413	1734.9853627105	1735.6453421094	4	1	256.9643554688	256.9646606445	1721.6578290743	1751.8452235894	[81][M]+		15	1	111933948.505798
861	285.0862795095	285.0862776138	285.0862814052	81.0653600647	82.2963701065	2	1	285.0829162598	285.1787719727	69.0575210935	93.1719890589		[M+2H]2+ 568.154	22	1	115778078.863785
227	170.0926456956	170.0926354021	170.0926559891	63.3368667483	63.8360681278	2	1	170.0925750732	170.0927276611	50.7319292317	76.4063879476			539	1	120850201.752956
622	254.1422400616	254.142175578	254.1423045452	942.7597780624	943.4297986007	2	1	254.1420898438	254.142364502	929.3329373262	955.8732315168	[78][M]+	[M+H]+ 253.135	20	1	126188650.419603
339	197.1039520227	197.1037924938	197.1041115516	41.2345464272	41.6609492221	2	1	197.1013031006	197.1542663574	29.0906656508	52.9852648077		[M+Na]+ 174.112	3	1	129355527.457931
654	259.1000978102	259.1000655365	259.1001300839	752.8215592905	753.1095525141	2	1	259.0999755859	259.1002197266	739.7716350306	766.5358368137	[83][M]+	[M+Na]+ 236.109	18	1	134035359.767487
705	265.1120507961	265.1120134514	265.1120881407	230.4569337405	230.6773864707	2	1	265.1118469238	265.1121520996	213.7721781403	252.3817258864	[89][M]+		605	1	135782917.438083
212	167.0895836613	167.089558445	167.0896088775	148.7570691896	149.5871387608	2	1	167.0893859863	167.1069335938	136.2402985817	161.3043487852	[26][M+1]+		2	1	140823977.870317
132	149.0234609482	149.0234047586	149.023517173	1396.9261896028	1397.3631543935	4	1	149.0233306885	149.0235290527	1385.191775883	1408.6320826321	[19][M]+		11	1	143324358.935123
668	261.1156999693	261.1156949144	261.1157050241	962.2280479954	962.8887476588	2	1	261.1155090332	261.1313476563	949.8369870862	975.1158023323	[84][M]+		17	1	148012331.644569
776	274.9752252733	274.9751760113	274.975313483	1734.9853627105	1735.6453421094	4	1	274.9749755859	274.9752807617	1721.3708150826	1752.1610182481	[98][M]+	[M+H-COCH2]+ 315.979	15	1	152536641.847214
35	116.9860358178	116.9860145946	116.9860726176	1735.3051680788	1735.4103803856	4	1	116.9859237671	116.9860687256	1720.3014691194	1752.9529435894			15	1	165336793.250883
300	188.0685983647	188.0685817697	188.0686149597	148.7570691896	149.9044754521	2	1	188.0684204102	188.128616333	136.5981700078	161.6723853341		[M+Na]+ 165.079	2	1	168545432.00075
252	177.0073385126	177.0073192753	177.007570849	55.4077377988	56.7981331998	4	1	177.0071411133	177.0074157715	41.9751029077	69.5707723716		[M+H-H20]+ 194.012	23	1	186475734.84948
34	116.9859950404	116.9859792605	116.9860343094	1654.9053830608	1655.6354843607	4	1	116.9859161377	116.986038208	1642.3725640414	1683.5608487404	[4][M]+		433	1	191436437.470141
175	158.9964921779	158.9964752103	158.9965309264	1653.5757493546	1653.7521166244	4	1	158.9963989258	158.9965515137	1640.3367871727	1672.4826438666		[M+H+Na]2+ 293.995 [M+H+Na]2+ 293.995	9	1	193420481.205496
93	136.0738145527	136.0731655836	136.0744635218	68.4235680563	69.2533142935	2	1	136.0143890381	136.0760650635	56.8845252202	80.4113012379			349	1	211663809.838793
139	150.058421502	150.0583964052	150.0584465988	61.0760937009	61.5657466434	2	1	150.0221252441	150.0585784912	49.1301425486	72.5402258879	[21][M]+	[M+H]+ 149.054	14	1	225278874.11658
298	186.9962235466	186.9957382541	187.1080941216	39.7725457994	57.5337934213	4	1	186.9586791992	187.0455780029	26.9418757	51.1850276478	[38][M]+		375	1	228029863.175968
57	123.0554700665	123.055467008	123.0554731251	144.6075780708	145.7609349878	2	1	123.0553665161	123.0555267334	131.9880317384	157.2301086082	[8][M]+		13	1	235908903.701258
460	227.1140602425	227.1140129137	227.1141075713	44.0626914898	44.495485096	2	1	226.9519348145	227.125869751	32.5282954508	56.236035203	[59][M]+	[M+H]+ 226.106	3	1	264355605.761263
473	229.154988792	229.1549831093	229.1549944747	281.4820521016	284.4108707248	2	1	229.1547851563	229.1551208496	252.7393533857	305.1237561684	[62][M]+	[M+H]+ 228.148	523	1	266117543.484218
