peakID	mz	intensity	isotopes	adduct	groupid	bestAdductScore	clustn	medianPurity	intp	addp	clustnp	pp	intensityw	adductw	clustnw	purityw	totalS	excluded	excludedFinal
1826	753.42568180549995	1148676.4556150599	[237][M]+		1218	8.0	2.0	0.0	0.067207632842595261	30.0	5.5555555555555554	0.0	0.020162289852778577	9.0	1.1111111111111112	0.0	10.13127340096389	1	1
1981	921.34328704719996	1103080.6130065799	[266][M]+		1298	8.0	2.0	0.0	0.064233549939804513	30.0	5.5555555555555554	0.0	0.019270064981941355	9.0	1.1111111111111112	0.0	10.130381176093053	1	1
1966	884.30537370729996	1013149.1077767099	[265][M]+		1287	8.0	2.0	0.0	0.058367581973754669	30.0	5.5555555555555554	0.0	0.017510274592126399	9.0	1.1111111111111112	0.0	10.128621385703237	1	1
1964	881.29677200900005	1011956.0136151901	[264][M]+		1286	8.0	2.0	0.0	0.058289759945600379	30.0	5.5555555555555554	0.0	0.017486927983680112	9.0	1.1111111111111112	0.0	10.128598039094792	1	1
1908	811.40001881770002	941103.81159252895	[256][M]+		1254	8.0	2.0	0.0	0.053668278893696686	30.0	5.5555555555555554	0.0	0.016100483668109004	9.0	1.1111111111111112	0.0	10.127211594779221	1	1
1905	807.38546819700002	914516.47126758005	[255][M]+		1252	8.0	2.0	0.0	0.051934064768736007	30.0	5.5555555555555554	0.0	0.015580219430620802	9.0	1.1111111111111112	0.0	10.126691330541732	1	1
329	288.19529069369997	55617749.128544003			234	8.0	1.0	0.0	3.6200652729226368	30.0	0.0	0.0	1.086019581876791	9.0	0.0	0.0	10.086019581876791	1	1
16	116.0708361387	48021350.413578302			14	8.0	1.0	0.0	3.1245744946305076	30.0	0.0	0.0	0.93737234838915229	9.0	0.0	0.0	9.9373723483891521	1	1
484	328.22355973779997	46196950.679561697			351	8.0	1.0	0.0	3.0055742580653946	30.0	0.0	0.0	0.90167227741961831	9.0	0.0	0.0	9.9016722774196175	1	1
263	268.10428270189999	45093324.261528797			186	8.0	1.0	0.0	2.9335879480606879	30.0	0.0	0.0	0.88007638441820635	9.0	0.0	0.0	9.8800763844182065	1	1
44	144.07876318269999	44412768.902287997			35	8.0	1.0	0.0	2.8891973207023889	30.0	0.0	0.0	0.86675919621071662	9.0	0.0	0.0	9.8667591962107171	1	1
168	229.15497385840001	43535368.296942502			115	8.0	1.0	0.0	2.8319670560560462	30.0	0.0	0.0	0.84959011681681385	9.0	0.0	0.0	9.8495901168168132	1	1
56	160.07549494759999	40982713.618724301			44	8.0	1.0	0.0	2.6654648882946885	30.0	0.0	0.0	0.79963946648840656	9.0	0.0	0.0	9.7996394664884061	1	1
214	253.12945034890001	40913333.632703997			151	8.0	1.0	0.0	2.6609394355688631	30.0	0.0	0.0	0.79828183067065894	9.0	0.0	0.0	9.7982818306706587	1	1
121	193.04932621660001	38422391.028200999			88	8.0	1.0	0.0	2.498462565133583	30.0	0.0	0.0	0.74953876954007492	9.0	0.0	0.0	9.7495387695400755	1	1
737	392.21850507850002	38346744.365294904			527	8.0	1.0	0.0	2.4935283554791186	30.0	0.0	0.0	0.74805850664373552	9.0	0.0	0.0	9.7480585066437353	1	1
294	280.04947447640001	38204913.559811898			208	8.0	1.0	0.0	2.4842771485807598	30.0	0.0	0.0	0.74528314457422795	9.0	0.0	0.0	9.7452831445742287	1	1
341	292.19516301879997	38088437.277562998			241	8.0	1.0	0.0	2.47667974276919	30.0	0.0	0.0	0.743003922830757	9.0	0.0	0.0	9.7430039228307574	1	1
299	281.09521655549997	34121273.319371499			211	8.0	1.0	0.0	2.217913288951519	30.0	0.0	0.0	0.66537398668545567	9.0	0.0	0.0	9.6653739866854558	1	1
248	264.05450360219999	33248925.206211701			177	8.0	1.0	0.0	2.1610125835317704	30.0	0.0	0.0	0.64830377505953107	9.0	0.0	0.0	9.6483037750595315	1	1
212	251.1410365481	31128130.131098501			149	8.0	1.0	0.0	2.0226793493512503	30.0	0.0	0.0	0.6068038048053751	9.0	0.0	0.0	9.6068038048053754	1	1
387	303.16661997040001	30889419.004325598			274	8.0	1.0	0.0	2.0071089236232438	30.0	0.0	0.0	0.60213267708697316	9.0	0.0	0.0	9.6021326770869724	1	1
74	170.0667462669	28882849.7964442			57	8.0	1.0	0.0	1.8762263072919783	30.0	0.0	0.0	0.56286789218759348	9.0	0.0	0.0	9.5628678921875938	1	1
366	300.1921344415	26982635.133452501			259	8.0	1.0	0.0	1.7522808855709009	30.0	0.0	0.0	0.52568426567127025	9.0	0.0	0.0	9.5256842656712699	1	1
161	225.13326642339999	25004075.556377299			111	8.0	1.0	0.0	1.6232252551955588	30.0	0.0	0.0	0.48696757655866763	9.0	0.0	0.0	9.4869675765586674	1	1
58	161.13242437549999	24299808.882759601			46	8.0	1.0	0.0	1.5772880084382817	30.0	0.0	0.0	0.47318640253148447	9.0	0.0	0.0	9.4731864025314838	1	1
370	300.94911038710001	24250612.624094199			263	8.0	1.0	0.0	1.5740790809701704	30.0	0.0	0.0	0.47222372429105108	9.0	0.0	0.0	9.4722237242910516	1	1
202	246.17467573920001	23715135.830989301			142	8.0	1.0	0.0	1.5391515023992608	30.0	0.0	0.0	0.46174545071977824	9.0	0.0	0.0	9.4617454507197785	1	1
946	448.98031580719999	22604707.9192615			686	8.0	1.0	0.0	1.466721550936162	30.0	0.0	0.0	0.44001646528084859	9.0	0.0	0.0	9.4400164652808485	1	1
398	306.1659126541	22508295.281166099			284	8.0	1.0	0.0	1.4604328377077511	30.0	0.0	0.0	0.43812985131232535	9.0	0.0	0.0	9.4381298513123255	1	1
721	388.13046330549997	22345514.595135901			515	8.0	1.0	0.0	1.4498151316290631	30.0	0.0	0.0	0.43494453948871892	9.0	0.0	0.0	9.4349445394887184	1	1
53	156.17482864690001	22103380.260483399			41	8.0	1.0	0.0	1.4340214201046995	30.0	0.0	0.0	0.43020642603140985	9.0	0.0	0.0	9.4302064260314094	1	1
186	237.12236849670001	21805086.523579098			129	8.0	1.0	0.0	1.4145645957061599	30.0	0.0	0.0	0.42436937871184793	9.0	0.0	0.0	9.4243693787118481	1	1
335	290.17129335359999	21352679.981909499			237	8.0	1.0	0.0	1.3850554456671162	30.0	0.0	0.0	0.41551663370013486	9.0	0.0	0.0	9.4155166337001344	1	1
365	300.19222853849999	21064420.852557398			258	8.0	1.0	0.0	1.3662531492485392	30.0	0.0	0.0	0.40987594477456174	9.0	0.0	0.0	9.4098759447745621	1	1
566	351.1272439608	21003446.134514101			410	8.0	1.0	0.0	1.3622759474673984	30.0	0.0	0.0	0.40868278424021953	9.0	0.0	0.0	9.4086827842402201	1	1
569	352.06357690790003	20885641.7428394			413	8.0	1.0	0.0	1.354591912978512	30.0	0.0	0.0	0.40637757389355361	9.0	0.0	0.0	9.406377573893554	1	1
1116	488.2324517047	20802196.6157654			802	8.0	1.0	0.0	1.3491490324097071	30.0	0.0	0.0	0.4047447097229121	9.0	0.0	0.0	9.4047447097229124	1	1
489	330.20283238280001	20619511.1400811			356	8.0	1.0	0.0	1.3372329953603155	30.0	0.0	0.0	0.40116989860809465	9.0	0.0	0.0	9.401169898608094	1	1
288	278.12521630570001	20432625.765391599			203	8.0	1.0	0.0	1.3250430112335101	30.0	0.0	0.0	0.39751290337005302	9.0	0.0	0.0	9.3975129033700533	1	1
819	415.25564380359998	20396007.5703112			594	8.0	1.0	0.0	1.3226545139124974	30.0	0.0	0.0	0.3967963541737492	9.0	0.0	0.0	9.39679635417375	1	1
564	351.08275553160001	19992776.894752201			408	8.0	1.0	0.0	1.2963529611951068	30.0	0.0	0.0	0.38890588835853201	9.0	0.0	0.0	9.3889058883585328	1	1
204	247.11140779819999	19814467.0698888			144	8.0	1.0	0.0	1.2847223349979011	30.0	0.0	0.0	0.38541670049937032	9.0	0.0	0.0	9.3854167004993698	1	1
123	194.0377706754	19786134.813400902			89	8.0	1.0	0.0	1.2828743051162805	30.0	0.0	0.0	0.38486229153488416	9.0	0.0	0.0	9.3848622915348834	1	1
606	360.19779418399997	19708998.610318199			435	8.0	1.0	0.0	1.2778429371307309	30.0	0.0	0.0	0.38335288113921928	9.0	0.0	0.0	9.3833528811392188	1	1
546	346.67782335639998	19668433.030457001			394	8.0	1.0	0.0	1.2751969634935523	30.0	0.0	0.0	0.38255908904806568	9.0	0.0	0.0	9.3825590890480655	1	1
434	316.18725907480001	19441601.1657953			309	8.0	1.0	0.0	1.2604013871448208	30.0	0.0	0.0	0.37812041614344621	9.0	0.0	0.0	9.3781204161434459	1	1
537	345.21375492959999	19302970.281337298			386	8.0	1.0	0.0	1.2513589016970659	30.0	0.0	0.0	0.37540767050911977	9.0	0.0	0.0	9.3754076705091194	1	1
178	233.0852895928	19000783.584103301			123	8.0	1.0	0.0	1.2316481509294663	30.0	0.0	0.0	0.3694944452788399	9.0	0.0	0.0	9.3694944452788391	1	1
57	161.12992355790001	18932474.644052699			45	8.0	1.0	0.0	1.2271925593866868	30.0	0.0	0.0	0.36815776781600601	9.0	0.0	0.0	9.3681577678160064	1	1
237	261.11594239139998	17897267.139659099			168	8.0	1.0	0.0	1.1596690141789687	30.0	0.0	0.0	0.34790070425369063	9.0	0.0	0.0	9.347900704253691	1	1
435	316.18707496590002	17840035.717829			310	8.0	1.0	0.0	1.1559359766161177	30.0	0.0	0.0	0.34678079298483527	9.0	0.0	0.0	9.3467807929848359	1	1
